student_id,subject_id,semester_id,attendance_percent,total_classes,classes_attended
STU000027,,SEM-1,75.0,45,34
STU000027,,SEM-2,81.0,45,36
STU000027,,SEM-3,71.0,45,32
STU000027,,SEM-4,72.0,45,32
STU000027,,SEM-5,80.0,45,36
STU000027,,SEM-6,74.0,45,33
STU000027,,SEM-7,61.0,45,27
STU000027,,SEM-8,78.0,45,35
STU000028,,SEM-1,93.0,45,42
STU000028,,SEM-2,62.0,45,28
STU000028,,SEM-3,86.0,45,39
STU000028,,SEM-4,84.0,45,38
STU000028,,SEM-5,81.0,45,36
STU000028,,SEM-6,97.0,45,44
STU000028,,SEM-7,78.0,45,35
STU000028,,SEM-8,73.0,45,33
STU000029,,SEM-1,75.0,45,34
STU000029,,SEM-2,92.0,45,41
STU000029,,SEM-3,92.0,45,41
STU000029,,SEM-4,79.0,45,36
STU000029,,SEM-5,91.0,45,41
STU000029,,SEM-6,84.0,45,38
STU000029,,SEM-7,82.0,45,37
STU000029,,SEM-8,77.0,45,35
STU000030,,SEM-1,88.0,45,40
STU000030,,SEM-2,78.0,45,35
STU000030,,SEM-3,69.0,45,31
STU000030,,SEM-4,86.0,45,39
STU000030,,SEM-5,78.0,45,35
STU000030,,SEM-6,87.0,45,39
STU000030,,SEM-7,72.0,45,32
STU000030,,SEM-8,89.0,45,40
STU000031,,SEM-1,60.0,45,27
STU000031,,SEM-2,60.0,45,27
STU000031,,SEM-3,78.0,45,35
STU000031,,SEM-4,63.0,45,28
STU000031,,SEM-5,76.0,45,34
STU000031,,SEM-6,75.0,45,34
STU000031,,SEM-7,84.0,45,38
STU000031,,SEM-8,63.0,45,28
STU000032,,SEM-1,74.0,45,33
STU000032,,SEM-2,89.0,45,40
STU000032,,SEM-3,89.0,45,40
STU000032,,SEM-4,75.0,45,34
STU000032,,SEM-5,78.0,45,35
STU000032,,SEM-6,70.0,45,31
STU000032,,SEM-7,79.0,45,36
STU000032,,SEM-8,88.0,45,40
STU000033,,SEM-1,89.0,45,40
STU000033,,SEM-2,70.0,45,31
STU000033,,SEM-3,77.0,45,35
STU000033,,SEM-4,81.0,45,36
STU000033,,SEM-5,83.0,45,37
STU000033,,SEM-6,75.0,45,34
STU000033,,SEM-7,82.0,45,37
STU000033,,SEM-8,75.0,45,34
STU000034,,SEM-1,71.0,45,32
STU000034,,SEM-2,79.0,45,36
STU000034,,SEM-3,76.0,45,34
STU000034,,SEM-4,92.0,45,41
STU000034,,SEM-5,81.0,45,36
STU000034,,SEM-6,82.0,45,37
STU000034,,SEM-7,78.0,45,35
STU000034,,SEM-8,87.0,45,39
STU000035,,SEM-1,76.0,45,34
STU000035,,SEM-2,84.0,45,38
STU000035,,SEM-3,75.0,45,34
STU000035,,SEM-4,79.0,45,36
STU000035,,SEM-5,78.0,45,35
STU000035,,SEM-6,56.0,45,25
STU000035,,SEM-7,59.0,45,27
STU000035,,SEM-8,71.0,45,32
STU000036,,SEM-1,73.0,45,33
STU000036,,SEM-2,75.0,45,34
STU000036,,SEM-3,77.0,45,35
STU000036,,SEM-4,87.0,45,39
STU000036,,SEM-5,78.0,45,35
STU000036,,SEM-6,86.0,45,39
STU000036,,SEM-7,80.0,45,36
STU000036,,SEM-8,74.0,45,33
STU000037,,SEM-1,94.0,45,42
STU000037,,SEM-2,75.0,45,34
STU000037,,SEM-3,70.0,45,31
STU000037,,SEM-4,76.0,45,34
STU000037,,SEM-5,82.0,45,37
STU000037,,SEM-6,87.0,45,39
STU000037,,SEM-7,87.0,45,39
STU000037,,SEM-8,70.0,45,31
STU000038,,SEM-1,78.0,45,35
STU000038,,SEM-2,82.0,45,37
STU000038,,SEM-3,82.0,45,37
STU000038,,SEM-4,66.0,45,30
STU000038,,SEM-5,67.0,45,30
STU000038,,SEM-6,88.0,45,40
STU000038,,SEM-7,81.0,45,36
STU000038,,SEM-8,74.0,45,33
STU000039,,SEM-1,71.0,45,32
STU000039,,SEM-2,63.0,45,28
STU000039,,SEM-3,60.0,45,27
STU000039,,SEM-4,66.0,45,30
STU000039,,SEM-5,67.0,45,30
STU000039,,SEM-6,77.0,45,35
STU000039,,SEM-7,68.0,45,31
STU000039,,SEM-8,74.0,45,33
STU000040,,SEM-1,62.0,45,28
STU000040,,SEM-2,83.0,45,37
STU000040,,SEM-3,66.0,45,30
STU000040,,SEM-4,82.0,45,37
STU000040,,SEM-5,72.0,45,32
STU000040,,SEM-6,65.0,45,29
STU000040,,SEM-7,60.0,45,27
STU000040,,SEM-8,70.0,45,31
STU000041,,SEM-1,89.0,45,40
STU000041,,SEM-2,68.0,45,31
STU000041,,SEM-3,74.0,45,33
STU000041,,SEM-4,91.0,45,41
STU000041,,SEM-5,99.0,45,45
STU000041,,SEM-6,97.0,45,44
STU000041,,SEM-7,85.0,45,38
STU000041,,SEM-8,100.0,45,45
STU000042,,SEM-1,89.0,45,40
STU000042,,SEM-2,60.0,45,27
STU000042,,SEM-3,78.0,45,35
STU000042,,SEM-4,73.0,45,33
STU000042,,SEM-5,78.0,45,35
STU000042,,SEM-6,61.0,45,27
STU000042,,SEM-7,70.0,45,31
STU000042,,SEM-8,75.0,45,34
STU000043,,SEM-1,86.0,45,39
STU000043,,SEM-2,72.0,45,32
STU000043,,SEM-3,81.0,45,36
STU000043,,SEM-4,72.0,45,32
STU000043,,SEM-5,74.0,45,33
STU000043,,SEM-6,84.0,45,38
STU000043,,SEM-7,82.0,45,37
STU000043,,SEM-8,90.0,45,40
STU000044,,SEM-1,87.0,45,39
STU000044,,SEM-2,94.0,45,42
STU000044,,SEM-3,96.0,45,43
STU000044,,SEM-4,93.0,45,42
STU000044,,SEM-5,88.0,45,40
STU000044,,SEM-6,100.0,45,45
STU000044,,SEM-7,84.0,45,38
STU000044,,SEM-8,96.0,45,43
STU000045,,SEM-1,92.0,45,41
STU000045,,SEM-2,73.0,45,33
STU000045,,SEM-3,85.0,45,38
STU000045,,SEM-4,81.0,45,36
STU000045,,SEM-5,91.0,45,41
STU000045,,SEM-6,74.0,45,33
STU000045,,SEM-7,77.0,45,35
STU000045,,SEM-8,70.0,45,31
STU000046,,SEM-1,62.0,45,28
STU000046,,SEM-2,76.0,45,34
STU000046,,SEM-3,61.0,45,27
STU000046,,SEM-4,68.0,45,31
STU000046,,SEM-5,64.0,45,29
STU000046,,SEM-6,50.0,45,22
STU000046,,SEM-7,68.0,45,31
STU000046,,SEM-8,57.0,45,26
STU000047,,SEM-1,88.0,45,40
STU000047,,SEM-2,70.0,45,31
STU000047,,SEM-3,91.0,45,41
STU000047,,SEM-4,79.0,45,36
STU000047,,SEM-5,72.0,45,32
STU000047,,SEM-6,96.0,45,43
STU000047,,SEM-7,87.0,45,39
STU000047,,SEM-8,87.0,45,39
STU000048,,SEM-1,76.0,45,34
STU000048,,SEM-2,69.0,45,31
STU000048,,SEM-3,73.0,45,33
STU000048,,SEM-4,70.0,45,31
STU000048,,SEM-5,81.0,45,36
STU000048,,SEM-6,78.0,45,35
STU000048,,SEM-7,61.0,45,27
STU000048,,SEM-8,67.0,45,30
STU000049,,SEM-1,92.0,45,41
STU000049,,SEM-2,92.0,45,41
STU000049,,SEM-3,80.0,45,36
STU000049,,SEM-4,71.0,45,32
STU000049,,SEM-5,82.0,45,37
STU000049,,SEM-6,90.0,45,40
STU000049,,SEM-7,81.0,45,36
STU000049,,SEM-8,77.0,45,35
STU000050,,SEM-1,70.0,45,31
STU000050,,SEM-2,77.0,45,35
STU000050,,SEM-3,76.0,45,34
STU000050,,SEM-4,66.0,45,30
STU000050,,SEM-5,81.0,45,36
STU000050,,SEM-6,70.0,45,31
STU000050,,SEM-7,63.0,45,28
STU000050,,SEM-8,78.0,45,35
STU000051,,SEM-1,65.0,45,29
STU000051,,SEM-2,69.0,45,31
STU000051,,SEM-3,52.0,45,23
STU000051,,SEM-4,50.0,45,22
STU000051,,SEM-5,67.0,45,30
STU000051,,SEM-6,69.0,45,31
STU000051,,SEM-7,69.0,45,31
STU000051,,SEM-8,70.0,45,31
STU000052,,SEM-1,80.0,45,36
STU000052,,SEM-2,80.0,45,36
STU000052,,SEM-3,83.0,45,37
STU000052,,SEM-4,73.0,45,33
STU000052,,SEM-5,69.0,45,31
STU000052,,SEM-6,77.0,45,35
STU000052,,SEM-7,78.0,45,35
STU000052,,SEM-8,64.0,45,29
STU000053,,SEM-1,66.0,45,30
STU000053,,SEM-2,83.0,45,37
STU000053,,SEM-3,74.0,45,33
STU000053,,SEM-4,77.0,45,35
STU000053,,SEM-5,92.0,45,41
STU000053,,SEM-6,64.0,45,29
STU000053,,SEM-7,76.0,45,34
STU000053,,SEM-8,77.0,45,35
STU000054,,SEM-1,89.0,45,40
STU000054,,SEM-2,88.0,45,40
STU000054,,SEM-3,68.0,45,31
STU000054,,SEM-4,76.0,45,34
STU000054,,SEM-5,82.0,45,37
STU000054,,SEM-6,83.0,45,37
STU000054,,SEM-7,70.0,45,31
STU000054,,SEM-8,81.0,45,36
STU000055,,SEM-1,83.0,45,37
STU000055,,SEM-2,78.0,45,35
STU000055,,SEM-3,71.0,45,32
STU000055,,SEM-4,69.0,45,31
STU000055,,SEM-5,80.0,45,36
STU000055,,SEM-6,76.0,45,34
STU000055,,SEM-7,71.0,45,32
STU000055,,SEM-8,58.0,45,26
STU000056,,SEM-1,89.0,45,40
STU000056,,SEM-2,80.0,45,36
STU000056,,SEM-3,86.0,45,39
STU000056,,SEM-4,82.0,45,37
STU000056,,SEM-5,71.0,45,32
STU000056,,SEM-6,82.0,45,37
STU000056,,SEM-7,75.0,45,34
STU000056,,SEM-8,86.0,45,39
STU000057,,SEM-1,61.0,45,27
STU000057,,SEM-2,77.0,45,35
STU000057,,SEM-3,70.0,45,31
STU000057,,SEM-4,66.0,45,30
STU000057,,SEM-5,64.0,45,29
STU000057,,SEM-6,68.0,45,31
STU000057,,SEM-7,64.0,45,29
STU000057,,SEM-8,73.0,45,33
STU000058,,SEM-1,73.0,45,33
STU000058,,SEM-2,70.0,45,31
STU000058,,SEM-3,76.0,45,34
STU000058,,SEM-4,90.0,45,40
STU000058,,SEM-5,77.0,45,35
STU000058,,SEM-6,72.0,45,32
STU000058,,SEM-7,61.0,45,27
STU000058,,SEM-8,69.0,45,31
STU000059,,SEM-1,67.0,45,30
STU000059,,SEM-2,66.0,45,30
STU000059,,SEM-3,71.0,45,32
STU000059,,SEM-4,81.0,45,36
STU000059,,SEM-5,59.0,45,27
STU000059,,SEM-6,66.0,45,30
STU000059,,SEM-7,77.0,45,35
STU000059,,SEM-8,81.0,45,36
STU000060,,SEM-1,66.0,45,30
STU000060,,SEM-2,74.0,45,33
STU000060,,SEM-3,71.0,45,32
STU000060,,SEM-4,53.0,45,24
STU000060,,SEM-5,57.0,45,26
STU000060,,SEM-6,51.0,45,23
STU000060,,SEM-7,75.0,45,34
STU000060,,SEM-8,78.0,45,35
STU000061,,SEM-1,75.0,45,34
STU000061,,SEM-2,82.0,45,37
STU000061,,SEM-3,65.0,45,29
STU000061,,SEM-4,77.0,45,35
STU000061,,SEM-5,67.0,45,30
STU000061,,SEM-6,61.0,45,27
STU000061,,SEM-7,76.0,45,34
STU000061,,SEM-8,80.0,45,36
STU000062,,SEM-1,76.0,45,34
STU000062,,SEM-2,88.0,45,40
STU000062,,SEM-3,75.0,45,34
STU000062,,SEM-4,72.0,45,32
STU000062,,SEM-5,80.0,45,36
STU000062,,SEM-6,77.0,45,35
STU000062,,SEM-7,70.0,45,31
STU000062,,SEM-8,92.0,45,41
STU000063,,SEM-1,82.0,45,37
STU000063,,SEM-2,67.0,45,30
STU000063,,SEM-3,72.0,45,32
STU000063,,SEM-4,79.0,45,36
STU000063,,SEM-5,60.0,45,27
STU000063,,SEM-6,66.0,45,30
STU000063,,SEM-7,82.0,45,37
STU000063,,SEM-8,70.0,45,31
STU000064,,SEM-1,81.0,45,36
STU000064,,SEM-2,79.0,45,36
STU000064,,SEM-3,82.0,45,37
STU000064,,SEM-4,64.0,45,29
STU000064,,SEM-5,64.0,45,29
STU000064,,SEM-6,66.0,45,30
STU000064,,SEM-7,77.0,45,35
STU000064,,SEM-8,81.0,45,36
STU000065,,SEM-1,92.0,45,41
STU000065,,SEM-2,70.0,45,31
STU000065,,SEM-3,79.0,45,36
STU000065,,SEM-4,86.0,45,39
STU000065,,SEM-5,83.0,45,37
STU000065,,SEM-6,77.0,45,35
STU000065,,SEM-7,79.0,45,36
STU000065,,SEM-8,89.0,45,40
STU000066,,SEM-1,90.0,45,40
STU000066,,SEM-2,77.0,45,35
STU000066,,SEM-3,83.0,45,37
STU000066,,SEM-4,74.0,45,33
STU000066,,SEM-5,83.0,45,37
STU000066,,SEM-6,91.0,45,41
STU000066,,SEM-7,99.0,45,45
STU000066,,SEM-8,76.0,45,34
STU000067,,SEM-1,82.0,45,37
STU000067,,SEM-2,90.0,45,40
STU000067,,SEM-3,95.0,45,43
STU000067,,SEM-4,85.0,45,38
STU000067,,SEM-5,81.0,45,36
STU000067,,SEM-6,78.0,45,35
STU000067,,SEM-7,96.0,45,43
STU000067,,SEM-8,81.0,45,36
STU000068,,SEM-1,78.0,45,35
STU000068,,SEM-2,86.0,45,39
STU000068,,SEM-3,88.0,45,40
STU000068,,SEM-4,74.0,45,33
STU000068,,SEM-5,87.0,45,39
STU000068,,SEM-6,83.0,45,37
STU000068,,SEM-7,80.0,45,36
STU000068,,SEM-8,76.0,45,34
STU000069,,SEM-1,67.0,45,30
STU000069,,SEM-2,57.0,45,26
STU000069,,SEM-3,59.0,45,27
STU000069,,SEM-4,61.0,45,27
STU000069,,SEM-5,58.0,45,26
STU000069,,SEM-6,62.0,45,28
STU000069,,SEM-7,58.0,45,26
STU000069,,SEM-8,51.0,45,23
STU000070,,SEM-1,65.0,45,29
STU000070,,SEM-2,64.0,45,29
STU000070,,SEM-3,74.0,45,33
STU000070,,SEM-4,62.0,45,28
STU000070,,SEM-5,76.0,45,34
STU000070,,SEM-6,59.0,45,27
STU000070,,SEM-7,77.0,45,35
STU000070,,SEM-8,62.0,45,28
STU000071,,SEM-1,75.0,45,34
STU000071,,SEM-2,94.0,45,42
STU000071,,SEM-3,67.0,45,30
STU000071,,SEM-4,86.0,45,39
STU000071,,SEM-5,77.0,45,35
STU000071,,SEM-6,78.0,45,35
STU000071,,SEM-7,81.0,45,36
STU000071,,SEM-8,72.0,45,32
STU000072,,SEM-1,74.0,45,33
STU000072,,SEM-2,76.0,45,34
STU000072,,SEM-3,69.0,45,31
STU000072,,SEM-4,83.0,45,37
STU000072,,SEM-5,69.0,45,31
STU000072,,SEM-6,67.0,45,30
STU000072,,SEM-7,86.0,45,39
STU000072,,SEM-8,73.0,45,33
STU000073,,SEM-1,92.0,45,41
STU000073,,SEM-2,86.0,45,39
STU000073,,SEM-3,83.0,45,37
STU000073,,SEM-4,74.0,45,33
STU000073,,SEM-5,87.0,45,39
STU000073,,SEM-6,84.0,45,38
STU000073,,SEM-7,90.0,45,40
STU000073,,SEM-8,92.0,45,41
STU000074,,SEM-1,67.0,45,30
STU000074,,SEM-2,60.0,45,27
STU000074,,SEM-3,50.0,45,22
STU000074,,SEM-4,59.0,45,27
STU000074,,SEM-5,70.0,45,31
STU000074,,SEM-6,79.0,45,36
STU000074,,SEM-7,68.0,45,31
STU000074,,SEM-8,76.0,45,34
STU000075,,SEM-1,92.0,45,41
STU000075,,SEM-2,100.0,45,45
STU000075,,SEM-3,84.0,45,38
STU000075,,SEM-4,82.0,45,37
STU000075,,SEM-5,83.0,45,37
STU000075,,SEM-6,82.0,45,37
STU000075,,SEM-7,83.0,45,37
STU000075,,SEM-8,97.0,45,44
STU000076,,SEM-1,54.0,45,24
STU000076,,SEM-2,64.0,45,29
STU000076,,SEM-3,64.0,45,29
STU000076,,SEM-4,57.0,45,26
STU000076,,SEM-5,67.0,45,30
STU000076,,SEM-6,63.0,45,28
STU000076,,SEM-7,69.0,45,31
STU000076,,SEM-8,74.0,45,33
STU000077,,SEM-1,87.0,45,39
STU000077,,SEM-2,83.0,45,37
STU000077,,SEM-3,89.0,45,40
STU000077,,SEM-4,96.0,45,43
STU000077,,SEM-5,94.0,45,42
STU000077,,SEM-6,89.0,45,40
STU000077,,SEM-7,78.0,45,35
STU000077,,SEM-8,89.0,45,40
STU000078,,SEM-1,75.0,45,34
STU000078,,SEM-2,67.0,45,30
STU000078,,SEM-3,62.0,45,28
STU000078,,SEM-4,66.0,45,30
STU000078,,SEM-5,74.0,45,33
STU000078,,SEM-6,73.0,45,33
STU000078,,SEM-7,61.0,45,27
STU000078,,SEM-8,63.0,45,28
STU000079,,SEM-1,85.0,45,38
STU000079,,SEM-2,94.0,45,42
STU000079,,SEM-3,81.0,45,36
STU000079,,SEM-4,89.0,45,40
STU000079,,SEM-5,81.0,45,36
STU000079,,SEM-6,73.0,45,33
STU000079,,SEM-7,74.0,45,33
STU000079,,SEM-8,71.0,45,32
STU000080,,SEM-1,73.0,45,33
STU000080,,SEM-2,67.0,45,30
STU000080,,SEM-3,68.0,45,31
STU000080,,SEM-4,66.0,45,30
STU000080,,SEM-5,59.0,45,27
STU000080,,SEM-6,64.0,45,29
STU000080,,SEM-7,65.0,45,29
STU000080,,SEM-8,64.0,45,29
STU000081,,SEM-1,75.0,45,34
STU000081,,SEM-2,74.0,45,33
STU000081,,SEM-3,68.0,45,31
STU000081,,SEM-4,78.0,45,35
STU000081,,SEM-5,78.0,45,35
STU000081,,SEM-6,66.0,45,30
STU000081,,SEM-7,80.0,45,36
STU000081,,SEM-8,86.0,45,39
STU000082,,SEM-1,70.0,45,31
STU000082,,SEM-2,76.0,45,34
STU000082,,SEM-3,71.0,45,32
STU000082,,SEM-4,82.0,45,37
STU000082,,SEM-5,66.0,45,30
STU000082,,SEM-6,64.0,45,29
STU000082,,SEM-7,58.0,45,26
STU000082,,SEM-8,50.0,45,22
STU000083,,SEM-1,73.0,45,33
STU000083,,SEM-2,75.0,45,34
STU000083,,SEM-3,75.0,45,34
STU000083,,SEM-4,73.0,45,33
STU000083,,SEM-5,76.0,45,34
STU000083,,SEM-6,70.0,45,31
STU000083,,SEM-7,75.0,45,34
STU000083,,SEM-8,70.0,45,31
STU000084,,SEM-1,59.0,45,27
STU000084,,SEM-2,53.0,45,24
STU000084,,SEM-3,71.0,45,32
STU000084,,SEM-4,71.0,45,32
STU000084,,SEM-5,67.0,45,30
STU000084,,SEM-6,77.0,45,35
STU000084,,SEM-7,73.0,45,33
STU000084,,SEM-8,72.0,45,32
STU000085,,SEM-1,84.0,45,38
STU000085,,SEM-2,70.0,45,31
STU000085,,SEM-3,81.0,45,36
STU000085,,SEM-4,91.0,45,41
STU000085,,SEM-5,94.0,45,42
STU000085,,SEM-6,77.0,45,35
STU000085,,SEM-7,71.0,45,32
STU000085,,SEM-8,63.0,45,28
STU000086,,SEM-1,100.0,45,45
STU000086,,SEM-2,82.0,45,37
STU000086,,SEM-3,73.0,45,33
STU000086,,SEM-4,80.0,45,36
STU000086,,SEM-5,80.0,45,36
STU000086,,SEM-6,80.0,45,36
STU000086,,SEM-7,73.0,45,33
STU000086,,SEM-8,87.0,45,39
STU000087,,SEM-1,61.0,45,27
STU000087,,SEM-2,84.0,45,38
STU000087,,SEM-3,80.0,45,36
STU000087,,SEM-4,75.0,45,34
STU000087,,SEM-5,70.0,45,31
STU000087,,SEM-6,70.0,45,31
STU000087,,SEM-7,71.0,45,32
STU000087,,SEM-8,85.0,45,38
STU000088,,SEM-1,86.0,45,39
STU000088,,SEM-2,64.0,45,29
STU000088,,SEM-3,69.0,45,31
STU000088,,SEM-4,65.0,45,29
STU000088,,SEM-5,74.0,45,33
STU000088,,SEM-6,81.0,45,36
STU000088,,SEM-7,66.0,45,30
STU000088,,SEM-8,77.0,45,35
STU000089,,SEM-1,74.0,45,33
STU000089,,SEM-2,57.0,45,26
STU000089,,SEM-3,61.0,45,27
STU000089,,SEM-4,63.0,45,28
STU000089,,SEM-5,73.0,45,33
STU000089,,SEM-6,61.0,45,27
STU000089,,SEM-7,61.0,45,27
STU000089,,SEM-8,52.0,45,23
STU000090,,SEM-1,67.0,45,30
STU000090,,SEM-2,77.0,45,35
STU000090,,SEM-3,80.0,45,36
STU000090,,SEM-4,72.0,45,32
STU000090,,SEM-5,78.0,45,35
STU000090,,SEM-6,82.0,45,37
STU000090,,SEM-7,77.0,45,35
STU000090,,SEM-8,81.0,45,36
STU000091,,SEM-1,82.0,45,37
STU000091,,SEM-2,80.0,45,36
STU000091,,SEM-3,86.0,45,39
STU000091,,SEM-4,94.0,45,42
STU000091,,SEM-5,80.0,45,36
STU000091,,SEM-6,78.0,45,35
STU000091,,SEM-7,93.0,45,42
STU000091,,SEM-8,87.0,45,39
STU000092,,SEM-1,52.0,45,23
STU000092,,SEM-2,73.0,45,33
STU000092,,SEM-3,59.0,45,27
STU000092,,SEM-4,71.0,45,32
STU000092,,SEM-5,56.0,45,25
STU000092,,SEM-6,68.0,45,31
STU000092,,SEM-7,61.0,45,27
STU000092,,SEM-8,67.0,45,30
STU000093,,SEM-1,97.0,45,44
STU000093,,SEM-2,87.0,45,39
STU000093,,SEM-3,76.0,45,34
STU000093,,SEM-4,87.0,45,39
STU000093,,SEM-5,79.0,45,36
STU000093,,SEM-6,77.0,45,35
STU000093,,SEM-7,77.0,45,35
STU000093,,SEM-8,70.0,45,31
STU000094,,SEM-1,75.0,45,34
STU000094,,SEM-2,84.0,45,38
STU000094,,SEM-3,73.0,45,33
STU000094,,SEM-4,82.0,45,37
STU000094,,SEM-5,82.0,45,37
STU000094,,SEM-6,87.0,45,39
STU000094,,SEM-7,77.0,45,35
STU000094,,SEM-8,64.0,45,29
STU000095,,SEM-1,74.0,45,33
STU000095,,SEM-2,94.0,45,42
STU000095,,SEM-3,73.0,45,33
STU000095,,SEM-4,91.0,45,41
STU000095,,SEM-5,85.0,45,38
STU000095,,SEM-6,79.0,45,36
STU000095,,SEM-7,82.0,45,37
STU000095,,SEM-8,82.0,45,37
STU000096,,SEM-1,76.0,45,34
STU000096,,SEM-2,95.0,45,43
STU000096,,SEM-3,73.0,45,33
STU000096,,SEM-4,82.0,45,37
STU000096,,SEM-5,88.0,45,40
STU000096,,SEM-6,87.0,45,39
STU000096,,SEM-7,89.0,45,40
STU000096,,SEM-8,91.0,45,41
STU000097,,SEM-1,66.0,45,30
STU000097,,SEM-2,73.0,45,33
STU000097,,SEM-3,82.0,45,37
STU000097,,SEM-4,63.0,45,28
STU000097,,SEM-5,73.0,45,33
STU000097,,SEM-6,67.0,45,30
STU000097,,SEM-7,81.0,45,36
STU000097,,SEM-8,77.0,45,35
STU000098,,SEM-1,100.0,45,45
STU000098,,SEM-2,92.0,45,41
STU000098,,SEM-3,87.0,45,39
STU000098,,SEM-4,85.0,45,38
STU000098,,SEM-5,91.0,45,41
STU000098,,SEM-6,91.0,45,41
STU000098,,SEM-7,92.0,45,41
STU000098,,SEM-8,94.0,45,42
STU000099,,SEM-1,84.0,45,38
STU000099,,SEM-2,85.0,45,38
STU000099,,SEM-3,75.0,45,34
STU000099,,SEM-4,68.0,45,31
STU000099,,SEM-5,66.0,45,30
STU000099,,SEM-6,72.0,45,32
STU000099,,SEM-7,72.0,45,32
STU000099,,SEM-8,82.0,45,37
STU000100,,SEM-1,97.0,45,44
STU000100,,SEM-2,79.0,45,36
STU000100,,SEM-3,72.0,45,32
STU000100,,SEM-4,63.0,45,28
STU000100,,SEM-5,78.0,45,35
STU000100,,SEM-6,61.0,45,27
STU000100,,SEM-7,79.0,45,36
STU000100,,SEM-8,73.0,45,33
STU000101,,SEM-1,74.0,45,33
STU000101,,SEM-2,68.0,45,31
STU000101,,SEM-3,60.0,45,27
STU000101,,SEM-4,57.0,45,26
STU000101,,SEM-5,68.0,45,31
STU000101,,SEM-6,77.0,45,35
STU000101,,SEM-7,73.0,45,33
STU000101,,SEM-8,61.0,45,27
STU000102,,SEM-1,76.0,45,34
STU000102,,SEM-2,87.0,45,39
STU000102,,SEM-3,80.0,45,36
STU000102,,SEM-4,85.0,45,38
STU000102,,SEM-5,75.0,45,34
STU000102,,SEM-6,84.0,45,38
STU000102,,SEM-7,83.0,45,37
STU000102,,SEM-8,100.0,45,45
STU000103,,SEM-1,77.0,45,35
STU000103,,SEM-2,61.0,45,27
STU000103,,SEM-3,77.0,45,35
STU000103,,SEM-4,77.0,45,35
STU000103,,SEM-5,78.0,45,35
STU000103,,SEM-6,75.0,45,34
STU000103,,SEM-7,83.0,45,37
STU000103,,SEM-8,63.0,45,28
STU000104,,SEM-1,82.0,45,37
STU000104,,SEM-2,91.0,45,41
STU000104,,SEM-3,94.0,45,42
STU000104,,SEM-4,78.0,45,35
STU000104,,SEM-5,83.0,45,37
STU000104,,SEM-6,88.0,45,40
STU000104,,SEM-7,94.0,45,42
STU000104,,SEM-8,90.0,45,40
STU000105,,SEM-1,65.0,45,29
STU000105,,SEM-2,78.0,45,35
STU000105,,SEM-3,60.0,45,27
STU000105,,SEM-4,73.0,45,33
STU000105,,SEM-5,63.0,45,28
STU000105,,SEM-6,81.0,45,36
STU000105,,SEM-7,62.0,45,28
STU000105,,SEM-8,60.0,45,27
STU000106,,SEM-1,83.0,45,37
STU000106,,SEM-2,96.0,45,43
STU000106,,SEM-3,77.0,45,35
STU000106,,SEM-4,88.0,45,40
STU000106,,SEM-5,78.0,45,35
STU000106,,SEM-6,68.0,45,31
STU000106,,SEM-7,85.0,45,38
STU000106,,SEM-8,75.0,45,34
STU000107,,SEM-1,88.0,45,40
STU000107,,SEM-2,75.0,45,34
STU000107,,SEM-3,91.0,45,41
STU000107,,SEM-4,81.0,45,36
STU000107,,SEM-5,86.0,45,39
STU000107,,SEM-6,73.0,45,33
STU000107,,SEM-7,77.0,45,35
STU000107,,SEM-8,88.0,45,40
STU000108,,SEM-1,86.0,45,39
STU000108,,SEM-2,69.0,45,31
STU000108,,SEM-3,65.0,45,29
STU000108,,SEM-4,76.0,45,34
STU000108,,SEM-5,78.0,45,35
STU000108,,SEM-6,69.0,45,31
STU000108,,SEM-7,75.0,45,34
STU000108,,SEM-8,65.0,45,29
STU000109,,SEM-1,85.0,45,38
STU000109,,SEM-2,69.0,45,31
STU000109,,SEM-3,70.0,45,31
STU000109,,SEM-4,77.0,45,35
STU000109,,SEM-5,93.0,45,42
STU000109,,SEM-6,85.0,45,38
STU000109,,SEM-7,79.0,45,36
STU000109,,SEM-8,81.0,45,36
STU000110,,SEM-1,80.0,45,36
STU000110,,SEM-2,91.0,45,41
STU000110,,SEM-3,76.0,45,34
STU000110,,SEM-4,91.0,45,41
STU000110,,SEM-5,84.0,45,38
STU000110,,SEM-6,83.0,45,37
STU000110,,SEM-7,79.0,45,36
STU000110,,SEM-8,71.0,45,32
STU000111,,SEM-1,86.0,45,39
STU000111,,SEM-2,82.0,45,37
STU000111,,SEM-3,76.0,45,34
STU000111,,SEM-4,67.0,45,30
STU000111,,SEM-5,82.0,45,37
STU000111,,SEM-6,71.0,45,32
STU000111,,SEM-7,88.0,45,40
STU000111,,SEM-8,87.0,45,39
STU000112,,SEM-1,87.0,45,39
STU000112,,SEM-2,78.0,45,35
STU000112,,SEM-3,83.0,45,37
STU000112,,SEM-4,98.0,45,44
STU000112,,SEM-5,85.0,45,38
STU000112,,SEM-6,81.0,45,36
STU000112,,SEM-7,80.0,45,36
STU000112,,SEM-8,84.0,45,38
STU000113,,SEM-1,75.0,45,34
STU000113,,SEM-2,75.0,45,34
STU000113,,SEM-3,78.0,45,35
STU000113,,SEM-4,64.0,45,29
STU000113,,SEM-5,50.0,45,22
STU000113,,SEM-6,80.0,45,36
STU000113,,SEM-7,74.0,45,33
STU000113,,SEM-8,75.0,45,34
STU000114,,SEM-1,74.0,45,33
STU000114,,SEM-2,82.0,45,37
