student_id,semester_id,internship_completed,project_phase_ii_score,devops_engineering_score,extracurricular_score,certification_count
STU000516,SEM-4,0,0.0,0.0,0.0,1
STU000517,SEM-2,0,0.0,0.0,0.0,0
STU000518,SEM-2,0,0.0,0.0,0.0,2
STU000519,SEM-4,1,0.0,0.0,0.0,1
STU000520,SEM-8,1,0.0,0.0,0.0,4
STU000521,SEM-4,1,0.0,0.0,0.0,2
STU000522,SEM-2,0,0.0,0.0,0.0,1
STU000523,SEM-2,0,0.0,0.0,0.0,1
STU000524,SEM-4,0,0.0,0.0,0.0,2
STU000525,SEM-2,0,0.0,0.0,0.0,0
STU000526,SEM-4,1,0.0,0.0,0.0,3
STU000527,SEM-8,2,0.0,0.0,0.0,3
STU000528,SEM-8,2,0.0,0.0,0.0,3
STU000529,SEM-6,2,0.0,0.0,0.0,2
STU000530,SEM-4,0,0.0,0.0,0.0,3
STU000531,SEM-6,1,0.0,0.0,0.0,2
STU000532,SEM-6,0,0.0,0.0,0.0,3
STU000533,SEM-2,0,0.0,0.0,0.0,0
STU000534,SEM-4,0,0.0,0.0,0.0,0
STU000535,SEM-2,0,0.0,0.0,0.0,0
STU000536,SEM-2,0,0.0,0.0,0.0,1
STU000537,SEM-4,1,0.0,0.0,0.0,0
STU000538,SEM-2,0,0.0,0.0,0.0,1
STU000539,SEM-6,1,0.0,0.0,0.0,1
STU000540,SEM-4,0,0.0,0.0,0.0,1
STU000541,SEM-4,1,0.0,0.0,0.0,1
STU000542,SEM-4,0,0.0,0.0,0.0,1
STU000543,SEM-4,0,0.0,0.0,0.0,1
STU000544,SEM-8,1,0.0,0.0,0.0,4
STU000545,SEM-6,1,0.0,0.0,0.0,0
STU000546,SEM-8,1,0.0,0.0,0.0,4
STU000547,SEM-2,0,0.0,0.0,0.0,0
STU000548,SEM-4,1,0.0,0.0,0.0,1
STU000549,SEM-4,0,0.0,0.0,0.0,2
STU000550,SEM-2,0,0.0,0.0,0.0,0
STU000551,SEM-2,0,0.0,0.0,0.0,1
STU000552,SEM-4,0,0.0,0.0,0.0,1
STU000553,SEM-8,2,0.0,0.0,0.0,4
STU000554,SEM-6,1,0.0,0.0,0.0,4
STU000555,SEM-6,0,0.0,0.0,0.0,1
STU000556,SEM-8,2,0.0,0.0,0.0,4
STU000557,SEM-4,1,0.0,0.0,0.0,0
STU000558,SEM-8,1,0.0,0.0,0.0,2
STU000559,SEM-2,0,0.0,0.0,0.0,2
STU000560,SEM-4,1,0.0,0.0,0.0,0
STU000561,SEM-8,1,0.0,0.0,0.0,3
STU000562,SEM-2,0,0.0,0.0,0.0,1
STU000563,SEM-2,0,0.0,0.0,0.0,1
STU000564,SEM-6,2,0.0,0.0,0.0,3
STU000565,SEM-8,2,0.0,0.0,0.0,2
STU000566,SEM-6,0,0.0,0.0,0.0,1
STU000567,SEM-8,2,0.0,0.0,0.0,3
STU000568,SEM-8,2,0.0,0.0,0.0,3
STU000569,SEM-4,1,0.0,0.0,0.0,0
STU000570,SEM-6,1,0.0,0.0,0.0,2
STU000571,SEM-4,1,0.0,0.0,0.0,0
STU000572,SEM-2,0,0.0,0.0,0.0,1
STU000573,SEM-2,0,0.0,0.0,0.0,0
STU000574,SEM-4,1,0.0,0.0,0.0,2
STU000575,SEM-4,0,0.0,0.0,0.0,1
STU000576,SEM-6,0,0.0,0.0,0.0,4
STU000577,SEM-8,1,0.0,0.0,0.0,4
STU000578,SEM-6,0,0.0,0.0,0.0,1
STU000579,SEM-6,1,0.0,0.0,0.0,1
STU000580,SEM-6,1,0.0,0.0,0.0,4
STU000581,SEM-6,1,0.0,0.0,0.0,1
STU000582,SEM-4,0,0.0,0.0,0.0,1
STU000583,SEM-6,1,0.0,0.0,0.0,4
STU000584,SEM-2,0,0.0,0.0,0.0,2
STU000585,SEM-4,1,0.0,0.0,0.0,2
STU000586,SEM-2,0,0.0,0.0,0.0,2
STU000587,SEM-8,1,0.0,0.0,0.0,2
STU000588,SEM-6,0,0.0,0.0,0.0,2
STU000589,SEM-6,0,0.0,0.0,0.0,4
STU000590,SEM-4,0,0.0,0.0,0.0,2
STU000591,SEM-2,0,0.0,0.0,0.0,1
STU000592,SEM-6,1,0.0,0.0,0.0,2
STU000593,SEM-4,0,0.0,0.0,0.0,2
STU000594,SEM-4,0,0.0,0.0,0.0,0
STU000595,SEM-4,0,0.0,0.0,0.0,3
STU000596,SEM-4,1,0.0,0.0,0.0,1
STU000597,SEM-4,1,0.0,0.0,0.0,0
STU000598,SEM-8,1,0.0,0.0,0.0,3
STU000599,SEM-8,0,0.0,0.0,0.0,4
STU000600,SEM-6,2,0.0,0.0,0.0,0
STU000601,SEM-8,1,0.0,0.0,0.0,3
STU000602,SEM-2,0,0.0,0.0,0.0,1
STU000603,SEM-2,0,0.0,0.0,0.0,0
STU000604,SEM-4,1,0.0,0.0,0.0,0
STU000605,SEM-6,1,0.0,0.0,0.0,2
STU000606,SEM-8,2,0.0,0.0,0.0,5
STU000607,SEM-6,1,0.0,0.0,0.0,4
STU000608,SEM-6,2,0.0,0.0,0.0,2
STU000609,SEM-8,1,0.0,0.0,0.0,3
STU000610,SEM-4,1,0.0,0.0,0.0,3
STU000611,SEM-8,3,0.0,0.0,0.0,4
STU000612,SEM-4,1,0.0,0.0,0.0,1
STU000613,SEM-8,2,0.0,0.0,0.0,4
STU000614,SEM-2,0,0.0,0.0,0.0,0
STU000615,SEM-8,3,0.0,0.0,0.0,2
STU000616,SEM-8,1,0.0,0.0,0.0,5
STU000617,SEM-8,1,0.0,0.0,0.0,2
STU000618,SEM-2,0,0.0,0.0,0.0,1
STU000619,SEM-4,0,0.0,0.0,0.0,1
STU000620,SEM-8,1,0.0,0.0,0.0,2
STU000621,SEM-8,3,0.0,0.0,0.0,2
STU000622,SEM-6,1,0.0,0.0,0.0,3
STU000623,SEM-2,0,0.0,0.0,0.0,0
STU000624,SEM-4,1,0.0,0.0,0.0,3
STU000625,SEM-8,3,0.0,0.0,0.0,2
STU000626,SEM-8,2,0.0,0.0,0.0,3
STU000627,SEM-6,1,0.0,0.0,0.0,2
STU000628,SEM-8,1,0.0,0.0,0.0,4
STU000629,SEM-4,0,0.0,0.0,0.0,1
STU000630,SEM-4,1,0.0,0.0,0.0,2
STU000631,SEM-4,0,0.0,0.0,0.0,0
STU000632,SEM-8,2,0.0,0.0,0.0,2
STU000633,SEM-6,0,0.0,0.0,0.0,3
STU000634,SEM-8,1,0.0,0.0,0.0,3
STU000635,SEM-4,0,0.0,0.0,0.0,2
STU000636,SEM-6,0,0.0,0.0,0.0,4
STU000637,SEM-6,2,0.0,0.0,0.0,3
STU000638,SEM-4,0,0.0,0.0,0.0,0
STU000639,SEM-6,1,0.0,0.0,0.0,2
STU000640,SEM-4,0,0.0,0.0,0.0,1
STU000641,SEM-4,0,0.0,0.0,0.0,2
STU000642,SEM-8,2,0.0,0.0,0.0,2
STU000643,SEM-8,2,0.0,0.0,0.0,3
STU000644,SEM-2,0,0.0,0.0,0.0,0
STU000645,SEM-6,2,0.0,0.0,0.0,4
STU000646,SEM-8,0,0.0,0.0,0.0,3
STU000647,SEM-4,0,0.0,0.0,0.0,1
STU000648,SEM-6,1,0.0,0.0,0.0,3
STU000649,SEM-2,0,0.0,0.0,0.0,1
STU000650,SEM-8,1,0.0,0.0,0.0,2
STU000651,SEM-8,0,0.0,0.0,0.0,3
STU000652,SEM-2,0,0.0,0.0,0.0,0
STU000653,SEM-4,0,0.0,0.0,0.0,2
STU000654,SEM-2,0,0.0,0.0,0.0,0
STU000655,SEM-4,1,0.0,0.0,0.0,2
STU000656,SEM-6,2,0.0,0.0,0.0,2
STU000657,SEM-6,0,0.0,0.0,0.0,2
STU000658,SEM-4,1,0.0,0.0,0.0,0
STU000659,SEM-4,0,0.0,0.0,0.0,0
STU000660,SEM-6,2,0.0,0.0,0.0,1
STU000661,SEM-4,1,0.0,0.0,0.0,1
STU000662,SEM-6,1,0.0,0.0,0.0,2
STU000663,SEM-8,1,0.0,0.0,0.0,3
STU000664,SEM-4,1,0.0,0.0,0.0,1
STU000665,SEM-6,0,0.0,0.0,0.0,3
STU000666,SEM-8,1,0.0,0.0,0.0,1
STU000667,SEM-2,0,0.0,0.0,0.0,1
STU000668,SEM-2,0,0.0,0.0,0.0,0
STU000669,SEM-8,1,0.0,0.0,0.0,3
STU000670,SEM-8,2,0.0,0.0,0.0,4
STU000671,SEM-6,2,0.0,0.0,0.0,2
STU000672,SEM-4,1,0.0,0.0,0.0,1
STU000673,SEM-6,1,0.0,0.0,0.0,3
STU000674,SEM-4,1,0.0,0.0,0.0,2
STU000675,SEM-6,0,0.0,0.0,0.0,1
STU000676,SEM-6,2,0.0,0.0,0.0,2
STU000677,SEM-2,0,0.0,0.0,0.0,0
STU000678,SEM-8,1,0.0,0.0,0.0,2
STU000679,SEM-6,0,0.0,0.0,0.0,3
STU000680,SEM-6,1,0.0,0.0,0.0,2
STU000681,SEM-6,1,0.0,0.0,0.0,2
STU000682,SEM-6,0,0.0,0.0,0.0,2
STU000683,SEM-8,3,0.0,0.0,0.0,2
STU000684,SEM-4,1,0.0,0.0,0.0,3
STU000685,SEM-8,2,0.0,0.0,0.0,4
STU000686,SEM-4,0,0.0,0.0,0.0,1
STU000687,SEM-8,1,0.0,0.0,0.0,3
STU000688,SEM-6,1,0.0,0.0,0.0,3
STU000689,SEM-8,3,0.0,0.0,0.0,4
STU000690,SEM-8,2,0.0,0.0,0.0,3
STU000691,SEM-6,2,0.0,0.0,0.0,2
STU000692,SEM-4,1,0.0,0.0,0.0,2
STU000693,SEM-8,1,0.0,0.0,0.0,3
STU000694,SEM-8,3,0.0,0.0,0.0,5
STU000695,SEM-6,2,0.0,0.0,0.0,2
STU000696,SEM-4,1,0.0,0.0,0.0,0
STU000697,SEM-8,3,0.0,0.0,0.0,4
STU000698,SEM-6,2,0.0,0.0,0.0,2
STU000699,SEM-2,0,0.0,0.0,0.0,1
STU000700,SEM-2,0,0.0,0.0,0.0,0
STU000701,SEM-8,2,0.0,0.0,0.0,1
STU000702,SEM-8,2,0.0,0.0,0.0,3
STU000703,SEM-8,3,0.0,0.0,0.0,2
STU000704,SEM-8,2,0.0,0.0,0.0,2
STU000705,SEM-4,1,0.0,0.0,0.0,2
STU000706,SEM-6,1,0.0,0.0,0.0,3
STU000707,SEM-6,1,0.0,0.0,0.0,1
STU000708,SEM-4,1,0.0,0.0,0.0,2
STU000709,SEM-6,1,0.0,0.0,0.0,0
STU000710,SEM-8,1,0.0,0.0,0.0,3
STU000711,SEM-6,0,0.0,0.0,0.0,3
STU000712,SEM-2,0,0.0,0.0,0.0,1
STU000713,SEM-8,2,0.0,0.0,0.0,3
STU000714,SEM-4,0,0.0,0.0,0.0,2
STU000715,SEM-4,1,0.0,0.0,0.0,1
STU000716,SEM-2,0,0.0,0.0,0.0,2
STU000717,SEM-4,0,0.0,0.0,0.0,2
STU000718,SEM-4,0,0.0,0.0,0.0,2
STU000719,SEM-2,0,0.0,0.0,0.0,2
STU000720,SEM-6,2,0.0,0.0,0.0,1
STU000721,SEM-6,1,0.0,0.0,0.0,4
STU000722,SEM-8,1,0.0,0.0,0.0,3
STU000723,SEM-8,2,0.0,0.0,0.0,2
STU000724,SEM-4,0,0.0,0.0,0.0,1
STU000725,SEM-2,0,0.0,0.0,0.0,1
STU000726,SEM-6,1,0.0,0.0,0.0,4
STU000727,SEM-2,0,0.0,0.0,0.0,1
STU000728,SEM-8,3,0.0,0.0,0.0,2
STU000729,SEM-4,1,0.0,0.0,0.0,0
STU000730,SEM-8,2,0.0,0.0,0.0,4
STU000731,SEM-4,1,0.0,0.0,0.0,0
STU000732,SEM-4,1,0.0,0.0,0.0,2
STU000733,SEM-2,0,0.0,0.0,0.0,1
STU000734,SEM-4,0,0.0,0.0,0.0,2
STU000735,SEM-2,0,0.0,0.0,0.0,0
STU000736,SEM-8,2,0.0,0.0,0.0,1
STU000737,SEM-4,1,0.0,0.0,0.0,3
STU000738,SEM-6,2,0.0,0.0,0.0,4
STU000739,SEM-2,0,0.0,0.0,0.0,0
STU000740,SEM-6,1,0.0,0.0,0.0,3
STU000741,SEM-6,2,0.0,0.0,0.0,2
STU000742,SEM-6,0,0.0,0.0,0.0,1
STU000743,SEM-2,0,0.0,0.0,0.0,1
STU000744,SEM-2,0,0.0,0.0,0.0,1
STU000745,SEM-2,0,0.0,0.0,0.0,1
STU000746,SEM-2,0,0.0,0.0,0.0,0
STU000747,SEM-6,0,0.0,0.0,0.0,2
STU000748,SEM-2,0,0.0,0.0,0.0,0
STU000749,SEM-6,1,0.0,0.0,0.0,4
STU000750,SEM-4,0,0.0,0.0,0.0,3
STU000751,SEM-6,1,0.0,0.0,0.0,2
STU000752,SEM-2,0,0.0,0.0,0.0,0
STU000753,SEM-8,1,0.0,0.0,0.0,2
STU000754,SEM-8,3,0.0,0.0,0.0,3
STU000755,SEM-4,1,0.0,0.0,0.0,1
STU000756,SEM-4,1,0.0,0.0,0.0,2
STU000757,SEM-4,1,0.0,0.0,0.0,1
STU000758,SEM-6,1,0.0,0.0,0.0,3
STU000759,SEM-4,1,0.0,0.0,0.0,1
STU000760,SEM-6,2,0.0,0.0,0.0,2
STU000761,SEM-2,0,0.0,0.0,0.0,0
STU000762,SEM-2,0,0.0,0.0,0.0,1
STU000763,SEM-6,0,0.0,0.0,0.0,2
STU000764,SEM-6,2,0.0,0.0,0.0,2
STU000765,SEM-4,0,0.0,0.0,0.0,1
STU000766,SEM-2,0,0.0,0.0,0.0,0
STU000767,SEM-2,0,0.0,0.0,0.0,1
STU000768,SEM-2,0,0.0,0.0,0.0,2
STU000769,SEM-6,0,0.0,0.0,0.0,1
STU000770,SEM-2,0,0.0,0.0,0.0,2
STU000771,SEM-6,1,0.0,0.0,0.0,2
STU000772,SEM-6,1,0.0,0.0,0.0,3
STU000773,SEM-8,1,0.0,0.0,0.0,2
STU000774,SEM-6,1,0.0,0.0,0.0,1
STU000775,SEM-6,0,0.0,0.0,0.0,1
STU000776,SEM-2,0,0.0,0.0,0.0,0
STU000777,SEM-8,1,0.0,0.0,0.0,3
STU000778,SEM-8,2,0.0,0.0,0.0,3
STU000779,SEM-8,0,0.0,0.0,0.0,2
STU000780,SEM-6,0,0.0,0.0,0.0,2
STU000781,SEM-4,0,0.0,0.0,0.0,3
STU000782,SEM-8,2,0.0,0.0,0.0,2
STU000783,SEM-6,2,0.0,0.0,0.0,4
STU000784,SEM-8,3,0.0,0.0,0.0,0
STU000785,SEM-8,2,0.0,0.0,0.0,3
STU000786,SEM-2,0,0.0,0.0,0.0,2
STU000787,SEM-6,2,0.0,0.0,0.0,2
STU000788,SEM-2,0,0.0,0.0,0.0,1
STU000789,SEM-8,2,0.0,0.0,0.0,2
STU000790,SEM-6,2,0.0,0.0,0.0,2
STU000791,SEM-8,1,0.0,0.0,0.0,3
STU000792,SEM-2,0,0.0,0.0,0.0,1
STU000793,SEM-4,0,0.0,0.0,0.0,1
STU000794,SEM-2,0,0.0,0.0,0.0,1
STU000795,SEM-6,0,0.0,0.0,0.0,2
STU000796,SEM-2,0,0.0,0.0,0.0,0
STU000797,SEM-4,1,0.0,0.0,0.0,2
STU000798,SEM-4,1,0.0,0.0,0.0,0
STU000799,SEM-8,2,0.0,0.0,0.0,3
STU000800,SEM-4,1,0.0,0.0,0.0,0
STU000801,SEM-6,2,0.0,0.0,0.0,2
STU000802,SEM-4,0,0.0,0.0,0.0,1
STU000803,SEM-6,1,0.0,0.0,0.0,1
STU000804,SEM-4,0,0.0,0.0,0.0,2
STU000805,SEM-2,0,0.0,0.0,0.0,0
STU000806,SEM-2,0,0.0,0.0,0.0,2
STU000807,SEM-2,0,0.0,0.0,0.0,1
STU000808,SEM-8,1,0.0,0.0,0.0,3
STU000809,SEM-8,1,0.0,0.0,0.0,1
STU000810,SEM-8,1,0.0,0.0,0.0,4
STU000811,SEM-4,1,0.0,0.0,0.0,3
STU000812,SEM-4,0,0.0,0.0,0.0,1
STU000813,SEM-6,1,0.0,0.0,0.0,1
STU000814,SEM-4,1,0.0,0.0,0.0,2
STU000815,SEM-8,2,0.0,0.0,0.0,3
STU000816,SEM-6,1,0.0,0.0,0.0,2
STU000817,SEM-8,1,0.0,0.0,0.0,4
STU000818,SEM-6,2,0.0,0.0,0.0,3
STU000819,SEM-2,0,0.0,0.0,0.0,1
STU000820,SEM-8,1,0.0,0.0,0.0,3
STU000821,SEM-4,0,0.0,0.0,0.0,1
STU000822,SEM-4,1,0.0,0.0,0.0,0
STU000823,SEM-4,0,0.0,0.0,0.0,1
STU000824,SEM-8,1,0.0,0.0,0.0,3
STU000825,SEM-8,2,0.0,0.0,0.0,3
STU000826,SEM-8,1,0.0,0.0,0.0,3
STU000827,SEM-8,1,0.0,0.0,0.0,2
STU000828,SEM-8,1,0.0,0.0,0.0,2
STU000829,SEM-2,0,0.0,0.0,0.0,1
STU000830,SEM-8,3,0.0,0.0,0.0,4
STU000831,SEM-8,2,0.0,0.0,0.0,4
STU000832,SEM-6,2,0.0,0.0,0.0,3
STU000833,SEM-6,0,0.0,0.0,0.0,1
STU000834,SEM-8,2,0.0,0.0,0.0,3
STU000835,SEM-6,0,0.0,0.0,0.0,4
STU000836,SEM-8,1,0.0,0.0,0.0,2
STU000837,SEM-8,2,0.0,0.0,0.0,4
STU000838,SEM-8,2,0.0,0.0,0.0,3
STU000839,SEM-2,0,0.0,0.0,0.0,2
STU000840,SEM-4,0,0.0,0.0,0.0,0
STU000841,SEM-8,2,0.0,0.0,0.0,4
STU000842,SEM-8,2,0.0,0.0,0.0,2
STU000843,SEM-6,1,0.0,0.0,0.0,2
STU000844,SEM-2,0,0.0,0.0,0.0,0
STU000845,SEM-2,0,0.0,0.0,0.0,2
STU000846,SEM-6,0,0.0,0.0,0.0,2
STU000847,SEM-4,1,0.0,0.0,0.0,0
STU000848,SEM-8,2,0.0,0.0,0.0,3
STU000849,SEM-6,0,0.0,0.0,0.0,1
STU000850,SEM-8,1,0.0,0.0,0.0,3
STU000851,SEM-6,1,0.0,0.0,0.0,4
STU000852,SEM-4,0,0.0,0.0,0.0,1
STU000853,SEM-8,2,0.0,0.0,0.0,2
STU000854,SEM-8,1,0.0,0.0,0.0,3
STU000855,SEM-8,0,0.0,0.0,0.0,2
STU000856,SEM-8,1,0.0,0.0,0.0,2
STU000857,SEM-6,1,0.0,0.0,0.0,1
STU000858,SEM-2,0,0.0,0.0,0.0,1
STU000859,SEM-8,2,0.0,0.0,0.0,2
STU000860,SEM-6,0,0.0,0.0,0.0,1
STU000861,SEM-6,1,0.0,0.0,0.0,4
STU000862,SEM-6,2,0.0,0.0,0.0,0
STU000863,SEM-6,0,0.0,0.0,0.0,1
STU000864,SEM-6,1,0.0,0.0,0.0,3
STU000865,SEM-2,0,0.0,0.0,0.0,2
STU000866,SEM-2,0,0.0,0.0,0.0,2
STU000867,SEM-4,0,0.0,0.0,0.0,3
STU000868,SEM-2,0,0.0,0.0,0.0,0
STU000869,SEM-4,0,0.0,0.0,0.0,1
STU000870,SEM-6,1,0.0,0.0,0.0,1
STU000871,SEM-6,0,0.0,0.0,0.0,2
STU000872,SEM-4,0,0.0,0.0,0.0,2
STU000873,SEM-8,1,0.0,0.0,0.0,4
STU000874,SEM-4,1,0.0,0.0,0.0,1
STU000875,SEM-2,0,0.0,0.0,0.0,0
STU000876,SEM-8,2,0.0,0.0,0.0,3
STU000877,SEM-4,0,0.0,0.0,0.0,2
STU000878,SEM-8,2,0.0,0.0,0.0,2
STU000879,SEM-2,0,0.0,0.0,0.0,0
STU000880,SEM-2,0,0.0,0.0,0.0,1
STU000881,SEM-6,2,0.0,0.0,0.0,1
STU000882,SEM-2,0,0.0,0.0,0.0,0
STU000883,SEM-8,1,0.0,0.0,0.0,3
STU000884,SEM-8,1,0.0,0.0,0.0,3
STU000885,SEM-4,1,0.0,0.0,0.0,3
STU000886,SEM-8,1,0.0,0.0,0.0,4
STU000887,SEM-2,0,0.0,0.0,0.0,2
STU000888,SEM-8,2,0.0,0.0,0.0,4
STU000889,SEM-8,3,0.0,0.0,0.0,3
STU000890,SEM-2,0,0.0,0.0,0.0,1
STU000891,SEM-4,0,0.0,0.0,0.0,1
STU000892,SEM-8,3,0.0,0.0,0.0,2
STU000893,SEM-6,2,0.0,0.0,0.0,3
STU000894,SEM-6,1,0.0,0.0,0.0,2
STU000895,SEM-2,0,0.0,0.0,0.0,1
STU000896,SEM-2,0,0.0,0.0,0.0,0
STU000897,SEM-4,0,0.0,0.0,0.0,1
STU000898,SEM-4,1,0.0,0.0,0.0,1
STU000899,SEM-8,0,0.0,0.0,0.0,4
STU000900,SEM-8,1,0.0,0.0,0.0,3
STU000901,SEM-6,1,0.0,0.0,0.0,1
STU000902,SEM-8,1,0.0,0.0,0.0,2
STU000903,SEM-8,1,0.0,0.0,0.0,2
STU000904,SEM-6,1,0.0,0.0,0.0,2
STU000905,SEM-2,0,0.0,0.0,0.0,0
STU000906,SEM-2,0,0.0,0.0,0.0,0
STU000907,SEM-4,1,0.0,0.0,0.0,2
STU000908,SEM-2,0,0.0,0.0,0.0,1
STU000909,SEM-2,0,0.0,0.0,0.0,0
STU000910,SEM-4,1,0.0,0.0,0.0,2
STU000911,SEM-8,2,0.0,0.0,0.0,3
STU000912,SEM-6,2,0.0,0.0,0.0,2
STU000913,SEM-8,2,0.0,0.0,0.0,3
STU000914,SEM-6,0,0.0,0.0,0.0,3
STU000915,SEM-2,0,0.0,0.0,0.0,0
STU000916,SEM-8,1,0.0,0.0,0.0,4
STU000917,SEM-6,1,0.0,0.0,0.0,4
STU000918,SEM-8,3,0.0,0.0,0.0,4
STU000919,SEM-8,1,0.0,0.0,0.0,3
STU000920,SEM-8,1,0.0,0.0,0.0,2
STU000921,SEM-8,1,0.0,0.0,0.0,2
STU000922,SEM-4,0,0.0,0.0,0.0,1
STU000923,SEM-6,0,0.0,0.0,0.0,2
STU000924,SEM-8,0,0.0,0.0,0.0,4
STU000925,SEM-6,1,0.0,0.0,0.0,2
STU000926,SEM-4,0,0.0,0.0,0.0,3
STU000927,SEM-8,1,0.0,0.0,0.0,3
STU000928,SEM-2,0,0.0,0.0,0.0,1
STU000929,SEM-2,0,0.0,0.0,0.0,0
STU000930,SEM-4,1,0.0,0.0,0.0,2
STU000931,SEM-2,0,0.0,0.0,0.0,1
STU000932,SEM-6,2,0.0,0.0,0.0,2
STU000933,SEM-4,1,0.0,0.0,0.0,2
STU000934,SEM-4,0,0.0,0.0,0.0,1
STU000935,SEM-4,1,0.0,0.0,0.0,0
STU000936,SEM-6,1,0.0,0.0,0.0,1
STU000937,SEM-8,0,0.0,0.0,0.0,2
STU000938,SEM-4,0,0.0,0.0,0.0,2
STU000939,SEM-6,0,0.0,0.0,0.0,3
STU000940,SEM-4,0,0.0,0.0,0.0,2
STU000941,SEM-8,1,0.0,0.0,0.0,4
STU000942,SEM-6,1,0.0,0.0,0.0,2
STU000943,SEM-6,1,0.0,0.0,0.0,4
STU000944,SEM-2,0,0.0,0.0,0.0,0
STU000945,SEM-6,0,0.0,0.0,0.0,1
STU000946,SEM-6,1,0.0,0.0,0.0,2
STU000947,SEM-8,2,0.0,0.0,0.0,4
STU000948,SEM-8,1,0.0,0.0,0.0,2
STU000949,SEM-8,3,0.0,0.0,0.0,4
STU000950,SEM-4,1,0.0,0.0,0.0,2
STU000951,SEM-4,1,0.0,0.0,0.0,2
STU000952,SEM-6,0,0.0,0.0,0.0,2
STU000953,SEM-4,1,0.0,0.0,0.0,2
STU000954,SEM-8,2,0.0,0.0,0.0,3
STU000955,SEM-2,0,0.0,0.0,0.0,0
STU000956,SEM-4,0,0.0,0.0,0.0,1
STU000957,SEM-6,0,0.0,0.0,0.0,3
STU000958,SEM-6,1,0.0,0.0,0.0,3
STU000959,SEM-6,1,0.0,0.0,0.0,0
STU000960,SEM-6,1,0.0,0.0,0.0,3
STU000961,SEM-2,0,0.0,0.0,0.0,1
STU000962,SEM-8,0,0.0,0.0,0.0,4
STU000963,SEM-4,0,0.0,0.0,0.0,1
STU000964,SEM-4,1,0.0,0.0,0.0,1
STU000965,SEM-2,0,0.0,0.0,0.0,0
STU000966,SEM-2,0,0.0,0.0,0.0,2
STU000967,SEM-2,0,0.0,0.0,0.0,0
STU000968,SEM-4,1,0.0,0.0,0.0,1
STU000969,SEM-8,2,0.0,0.0,0.0,4
STU000970,SEM-6,2,0.0,0.0,0.0,2
STU000971,SEM-8,2,0.0,0.0,0.0,4
STU000972,SEM-6,1,0.0,0.0,0.0,2
STU000973,SEM-6,2,0.0,0.0,0.0,1
STU000974,SEM-6,2,0.0,0.0,0.0,1
STU000975,SEM-8,1,0.0,0.0,0.0,1
STU000976,SEM-8,1,0.0,0.0,0.0,3
STU000977,SEM-6,1,0.0,0.0,0.0,3
STU000978,SEM-6,1,0.0,0.0,0.0,3
STU000979,SEM-2,0,0.0,0.0,0.0,0
STU000980,SEM-8,2,0.0,0.0,0.0,2
STU000981,SEM-8,0,0.0,0.0,0.0,4
STU000982,SEM-4,0,0.0,0.0,0.0,2
STU000983,SEM-6,1,0.0,0.0,0.0,2
STU000984,SEM-6,1,0.0,0.0,0.0,2
STU000985,SEM-2,0,0.0,0.0,0.0,2
STU000986,SEM-8,2,0.0,0.0,0.0,5
STU000987,SEM-2,0,0.0,0.0,0.0,0
STU000988,SEM-6,1,0.0,0.0,0.0,3
STU000989,SEM-8,2,0.0,0.0,0.0,4
STU000990,SEM-4,1,0.0,0.0,0.0,1
STU000991,SEM-6,2,0.0,0.0,0.0,3
STU000992,SEM-4,0,0.0,0.0,0.0,1
STU000993,SEM-4,1,0.0,0.0,0.0,1
STU000994,SEM-2,0,0.0,0.0,0.0,1
STU000995,SEM-8,2,0.0,0.0,0.0,2
STU000996,SEM-6,1,0.0,0.0,0.0,2
STU000997,SEM-2,0,0.0,0.0,0.0,0
STU000998,SEM-2,0,0.0,0.0,0.0,0
STU000999,SEM-8,1,0.0,0.0,0.0,4
STU001000,SEM-6,0,0.0,0.0,0.0,3
STU001001,SEM-8,2,0.0,0.0,0.0,3
STU001002,SEM-2,0,0.0,0.0,0.0,2
STU001003,SEM-2,0,0.0,0.0,0.0,2
STU001004,SEM-6,2,0.0,0.0,0.0,2
STU001005,SEM-2,0,0.0,0.0,0.0,0
STU001006,SEM-2,0,0.0,0.0,0.0,1
STU001007,SEM-8,2,0.0,0.0,0.0,1
STU001008,SEM-8,2,0.0,0.0,0.0,2
STU001009,SEM-2,0,0.0,0.0,0.0,1
STU001010,SEM-4,0,0.0,0.0,0.0,2
STU001011,SEM-4,0,0.0,0.0,0.0,0
STU001012,SEM-2,0,0.0,0.0,0.0,1
STU001013,SEM-2,0,0.0,0.0,0.0,0
STU001014,SEM-2,0,0.0,0.0,0.0,1
STU001015,SEM-4,0,0.0,0.0,0.0,2
STU001016,SEM-8,2,0.0,0.0,0.0,2
STU001017,SEM-8,1,0.0,0.0,0.0,4
STU001018,SEM-2,0,0.0,0.0,0.0,0
STU001019,SEM-8,1,0.0,0.0,0.0,3
STU001020,SEM-2,0,0.0,0.0,0.0,0
STU001021,SEM-6,1,0.0,0.0,0.0,3
STU001022,SEM-4,0,0.0,0.0,0.0,2
STU001023,SEM-8,2,0.0,0.0,0.0,3
STU001024,SEM-2,0,0.0,0.0,0.0,2
STU001025,SEM-4,1,0.0,0.0,0.0,3
STU001026,SEM-4,1,0.0,0.0,0.0,1
STU001027,SEM-8,3,0.0,0.0,0.0,4
STU001028,SEM-2,0,0.0,0.0,0.0,0
STU001029,SEM-2,0,0.0,0.0,0.0,1
STU001030,SEM-2,0,0.0,0.0,0.0,1
STU001031,SEM-6,0,0.0,0.0,0.0,3
